files_modified,files_renamed,files_deleted,cpu_usage,memory_usage,entropy_mean,entropy_max,extension_changes,write_frequency,read_write_ratio,suspicious_processes,network_out_bytes,network_connections,registry_modifications,shadow_copy_deleted,process_injection,honeypot_touched,unique_extensions,label,family
136,113,18,82.7064177877727,49.18119369224945,7.793099032426306,7.944919511406393,38,56.70661964318604,0.4741306077575227,4,300611.9093536531,17,15,1,0,1,2,1,WannaCry
2,0,3,9.935007181675697,39.44124466241466,2.492041575337734,5.350049894126033,0,3.471055656461254,1.4750655295623258,0,2652.8572819228307,1,1,0,0,0,3,0,Benign
4,2,0,17.499910253417987,27.80695810074841,3.873037922590971,2.1578165541237,1,1.7905693388702213,3.9250919911015076,1,2634.4428036250074,5,1,0,0,0,3,0,Benign
2,0,2,9.287068482202898,41.16294878463997,1.957839391758574,3.6579036294444633,0,3.903872466463206,3.1323581389685153,1,2774.176169726455,4,0,0,0,0,4,0,Benign
63,21,13,66.17646799115028,52.90338136827222,7.022243589853196,7.380813448924691,63,23.979898821806486,0.1935862020938271,4,400786.7507270045,21,35,1,0,1,3,1,Cerber
5,0,0,14.895086822399612,36.27446151046587,4.152132392215163,5.31727125599719,0,1.2726877634908456,4.27643966583001,0,4916.768905668933,0,2,0,0,0,3,0,Benign
7,1,0,20.04515402893722,34.93122316331417,3.3891123961453977,5.138858951051978,0,3.3160875666616767,4.595888213584486,1,3215.484105106793,5,3,0,0,0,4,0,Benign
6,0,0,5.110985925591878,48.25951014905149,3.9267752133062577,1.3101544960531537,0,3.743824980820768,4.23789649222525,0,805.9103266394935,1,1,0,0,0,3,0,Benign
23,74,0,57.95100805673293,84.21651932789135,7.3599727392429175,7.840888207752554,13,11.479526387453106,0.044203286875399116,7,49832.68580433753,6,45,1,1,0,9,1,Polymorphic
4,4,12,60.87430401790453,82.37582035507836,6.261947729585835,6.007743158404744,18,16.592757410710043,0.10900733287322988,7,8327.74795332149,9,20,1,1,1,4,1,Fileless
13,15,9,54.74218161966459,86.19340234472547,7.050149266127052,7.867079354972842,64,17.08220990229998,0.01596818519348986,6,404846.87406548654,10,16,1,1,1,13,1,SlowBurn
4,2,1,38.68378973375256,54.61154299744358,2.076374594288269,1.184480928271153,0,0.8880193410099091,0.9738654486208164,0,3234.9259968901893,3,0,0,0,0,3,0,Benign
1,1,2,9.353466739983821,25.138679617834622,0.5450777847575932,1.1713070401744585,0,0.6576904460451125,0.7542667432832884,0,628.5911646396241,5,0,0,0,0,4,0,Benign
27,74,11,65.97917845810431,87.84996798479838,7.5224130369936955,7.887917674054067,36,31.88993665783181,0.06762138707080216,4,219296.3133973148,10,5,1,1,1,11,1,Polymorphic
95,123,2,62.1232068649766,47.15971461321388,7.803292593882997,7.43190932567038,22,47.83767473264208,0.05296217356470428,6,77834.80603967249,5,5,0,1,0,6,1,Ryuk
55,25,8,85.87472912485792,70.87833026398343,7.398653746396496,7.482916793798608,52,50.30282807426878,0.19396866969983273,2,268776.4940707644,13,48,1,1,0,13,1,Ryuk
7,0,0,39.356560913073245,37.63172909145969,3.0822945474926846,4.388948558972352,0,3.6249290964139167,2.0107718051986305,1,3913.707526105238,5,2,0,0,0,2,0,Benign
5,2,2,27.085607990093163,13.136079545069421,2.7478165700394745,5.016997071203127,0,1.9950778062205226,0.6887506820038599,1,1945.469988723716,3,0,0,0,0,2,0,Benign
6,1,2,28.800072915944646,21.873834750281205,0.8769123557634706,5.4986302420964215,1,2.059319126232086,1.1572885172099863,1,1518.1949140456409,0,1,0,0,0,2,0,Benign
10,7,11,60.029088613631245,51.49020416596644,6.053674796705327,7.7398449091167585,79,40.21850968289472,0.3660710015314269,8,487597.9082108947,16,47,1,1,0,8,1,Fileless
3,1,1,2.747715945793658,54.848156085530846,1.6220180335099625,4.036835866237071,1,1.2737315896677552,2.152454816224168,0,2532.3398541923443,3,0,0,0,0,1,0,Benign
278,292,19,86.57710506265809,44.21563203265405,7.836274703792779,7.939305604847062,9,43.07841137623238,0.34313503488921754,2,15722.914649913717,12,10,1,1,1,5,1,LockBit
6,3,0,50.70041042055744,75.08848132733007,6.796482490404465,7.038094633411226,63,45.16190581887752,0.49717412817995416,4,404980.401586666,6,44,1,0,0,4,1,SlowBurn
6,1,3,23.57322831958301,23.323347060460133,2.8181573739749015,2.471106102635765,1,1.2895592854939002,3.4402928244318516,1,1788.5890091254498,5,0,0,0,0,2,0,Benign
121,63,13,97.4788636772687,50.62095470597796,7.650706866403084,7.8371193113333595,77,59.4047180994525,0.23813091983893359,5,20738.710929807457,7,37,0,1,0,14,1,WannaCry
2,2,2,14.425186223050838,54.50781812866972,0.6701739397196036,5.171143115421504,0,0.24575804274445323,1.2895477516253326,0,3115.4585282738444,1,3,0,0,0,3,0,Benign
162,93,16,92.72501841541492,47.462142079889176,7.60002521125706,7.998564336254969,19,36.22476340169163,0.3226927873632162,2,339423.19428798585,13,5,1,1,1,1,1,WannaCry
10,3,5,58.9637656380102,85.04124925754714,6.948518363884421,6.937615300885857,23,56.44919167881299,0.38243544001488866,7,435918.04813123523,21,27,1,1,1,10,1,SlowBurn
4,2,2,4.83121307387215,26.288405982168424,3.138977713077842,2.041540805456724,1,2.456250713414465,1.3024478581576142,0,2690.211000237828,4,2,0,0,0,1,0,Benign
54,92,18,82.56762065610877,74.14259989136549,7.085353452478153,7.531015986630387,24,10.606630798286451,0.33042066116722596,3,24872.273000108224,6,37,1,1,1,8,1,Cerber
0,1,0,34.2506527068339,23.184912772553346,1.480592079589805,4.738507897541134,0,3.341022376834961,3.3985576406484594,0,2196.8344298418147,5,1,0,0,0,1,0,Benign
5,0,1,22.87101196179567,38.69137867919286,4.283711445184303,2.872677052439233,0,3.5207207412016124,3.2634696866913453,0,4606.318561565479,4,3,0,0,0,5,0,Benign
14,5,7,46.84798373735998,46.839376030341086,7.463579514955361,7.991445527842353,7,25.719724330347784,0.4434771669058483,6,93599.68105427107,26,41,0,1,1,13,1,SlowBurn
3,1,2,32.64085155963221,28.981323320635568,2.083002421143951,1.4623994904426514,1,1.48620746817461,2.0443733036028084,0,4696.42772832165,4,3,0,0,0,5,0,Benign
5,1,3,43.119145515177394,21.01234702156859,3.859136142469562,4.835115873923558,0,2.3818404966483,0.7580064210012967,1,1822.2356053907934,1,0,0,0,0,5,0,Benign
8,0,3,7.353452625521755,10.656106278081674,2.423469834544903,4.264189359960587,0,2.1014868247046254,4.628768587522958,0,2149.7039859740985,0,3,0,0,0,5,0,Benign
20,9,7,35.44609938613295,61.06448373334321,7.395385713195818,7.6589327878612785,40,43.95319000391498,0.05361137525240081,3,220564.42397180514,26,30,1,0,1,3,1,SlowBurn
1,2,0,17.185639298149127,28.57706122247943,3.982382534905138,3.992163627908842,0,1.0068664636989388,1.1567223170742686,1,1869.0807210989678,0,2,0,0,0,4,0,Benign
2,2,2,3.807926231265622,53.988346895478266,0.7376118955630839,1.1225278555158176,0,0.37219645195251694,2.414621898545166,0,1406.4535208774753,5,3,0,0,0,1,0,Benign
3,1,3,38.13554473156871,40.90162420905686,3.081223716070421,4.638487583023396,0,3.423733937415915,4.239287887702381,0,3140.8300151950657,3,0,0,0,0,2,0,Benign
7,2,1,20.975375520397566,50.22793572343151,3.9866756370780507,4.161248079485847,0,1.9304406823745444,3.337358194753843,0,2501.372366963024,0,2,0,0,0,2,0,Benign
3,0,1,5.980770883240247,32.76838667517818,4.414351023399128,5.054658626433149,0,2.8190911169759896,4.062577844786739,1,1922.0570432444067,1,0,0,0,0,4,0,Benign
139,47,20,91.27288171042815,90.38095748012519,7.509903893500436,7.886401517112079,36,26.173323804193362,0.058724197673854624,6,36913.61917409254,19,7,1,0,1,9,1,WannaCry
7,4,1,59.604668137856535,68.0871634726695,6.301807355580481,6.9135101221298,28,51.30376355939764,0.04224577255870871,6,185762.73079479107,2,13,1,1,1,12,1,Fileless
5,0,0,32.660352624129466,33.93511004253928,1.324555672841588,1.2065224054377215,1,1.2669081748253008,4.243408766707227,0,1223.4577731507045,1,2,0,0,0,5,0,Benign
8,2,1,7.799618395546051,11.272045056621968,4.331146544440406,3.3939347296489557,1,0.2558510881758065,4.477884344203321,1,367.0846542345807,1,2,0,0,0,1,0,Benign
10,5,6,78.99865023978842,61.723480595264306,6.738661377151189,5.815173582141182,54,35.51125901585867,0.4017184617531954,8,113714.84317034426,3,11,1,1,1,4,1,Fileless
4,2,2,35.37453015654178,22.85409109256841,2.3102186477942714,3.9350707496502983,0,1.3959637079588925,0.7025801834890997,1,10.260207603206005,0,1,0,0,0,2,0,Benign
16,13,15,38.371923574056154,72.3427879924881,6.561531327164568,7.239513290934168,13,49.69934540730986,0.4141450943937171,2,39818.460171047285,19,6,1,1,1,4,1,SlowBurn
5,2,3,17.202600730786497,40.789489949006224,3.7862228018319697,5.100769774915627,0,3.4580319122205583,4.611014123856096,1,2827.486526035478,5,1,0,0,0,3,0,Benign
7,9,8,45.91446414131677,48.331123680312935,7.245318060247314,7.728236395473686,54,23.638552974727453,0.21998988694101165,7,134883.6115423338,28,10,1,1,0,5,1,SlowBurn
6,1,0,7.067984673230116,36.36123758001979,1.0588407625966334,4.510135484170018,0,2.1560201793030025,2.515546366353786,0,3015.373520521218,4,0,0,0,0,2,0,Benign
5,1,3,31.870896156700578,29.8425735170932,0.6231233270140923,1.292285953369863,1,2.1193041776551733,1.0373550908297657,1,3597.365605343768,5,3,0,0,0,1,0,Benign
19,15,1,31.749374359348842,92.89158029007005,6.997091586624369,7.850311562947961,49,33.53803158241171,0.010383128535865023,3,395110.501102286,6,42,1,0,1,8,1,SlowBurn
90,87,11,75.56688654842934,51.63137883547097,7.099080097814318,7.133523534323904,31,18.56791096543629,0.2753486114444656,6,127770.78991328795,27,46,1,1,1,6,1,Cerber
28,27,9,74.97069710600957,50.541520297218526,7.702169421351017,7.389807341615398,33,46.96670438081808,0.04228874169761275,7,204773.73546411327,2,21,0,0,1,15,1,Polymorphic
199,182,3,75.70637232916823,46.114019530284686,7.762821044580394,7.760637639554012,59,54.40690320686911,0.07951854076123326,7,146573.26191966265,6,50,1,1,1,1,1,WannaCry
11,15,0,49.51853851144584,57.32968878879208,6.687120787750073,7.329129276285862,10,32.70987147989503,0.10800140808120022,7,458568.7685614729,23,8,1,1,1,14,1,SlowBurn
87,37,11,79.00598042341962,73.52623915797696,7.4267838768853345,7.5814147656748725,26,45.60163055882679,0.04020746362481648,7,69217.77652077214,29,14,1,1,1,8,1,Ryuk
74,37,4,63.435313596947346,56.467627590362596,7.275409691239696,7.946683730117787,10,33.460542513697575,0.09579281563960886,7,294236.51242290286,25,24,1,0,1,5,1,Ryuk
71,41,19,75.19757247759323,40.31199345812981,7.202884380401113,7.27989832344976,45,47.18597875470175,0.2672844687948022,8,425977.06979585224,28,35,0,1,1,8,1,Cerber
7,2,2,42.629652602153406,32.68708795471508,1.5094899060858835,3.5479542020977153,1,0.4367207155365942,0.7564738303412002,1,1184.3325191525555,0,3,0,0,0,3,0,Benign
36,98,8,75.5369676990181,87.63089001356565,7.445236497878286,7.246932504135394,27,41.49883561657104,0.05725478485415021,2,129407.70967930822,28,23,1,0,1,8,1,Cerber
254,218,10,80.88545128941102,72.88611232817696,7.888186671910176,7.950562152424846,38,18.777728472813845,0.13927295328692177,8,321698.3481019249,23,6,1,0,1,6,1,LockBit
8,10,7,47.32844676836825,72.08332095126576,7.308935253686194,7.4755050586752585,36,32.019394259857094,0.028459901836669736,5,373507.9271833625,23,10,1,0,0,13,1,SlowBurn
2,1,0,4.293627009222892,26.905788582978136,1.5469726887324096,2.7167275452112847,0,3.0031169686351955,4.610371252908188,0,3616.2187225820403,5,2,0,0,0,2,0,Benign
41,47,5,59.841308218051296,76.7667743884945,7.3331948063861505,7.50281028102977,21,40.121934005156646,0.211155109380298,8,342634.6089308858,28,42,1,0,1,6,1,Polymorphic
5,0,0,37.73897547072145,21.03229723394785,1.0561366352735102,3.9884900071736302,1,0.42102138098416386,4.8506729108878535,1,1640.5992866412428,1,0,0,0,0,5,0,Benign
8,10,16,58.70877749288453,60.162698078637376,7.4514091748144615,7.077314405640419,39,41.56938700491683,0.15904287030910583,8,225284.51978555796,17,37,0,1,1,11,1,SlowBurn
59,82,18,65.00836396812278,44.62288663381047,7.166646405839644,7.922253370835082,73,54.84878504579905,0.2625855467611636,8,201135.42501434532,25,32,1,0,1,5,1,Cerber
2,0,2,24.028243951159162,14.577586787562304,1.8261768147816055,3.894850747162488,0,2.7803003150195145,4.465145454020783,1,4937.478256987719,4,3,0,0,0,4,0,Benign
166,174,15,93.7379524709076,57.09863505635218,7.587976554958877,7.626910033888254,25,50.98019391309069,0.31554710964465665,5,330784.23104574124,14,36,1,1,1,6,1,WannaCry
3,1,1,11.818225973512348,24.472459715218466,3.387081109271238,4.7001803617617,1,3.579263000243741,4.643776337422081,0,3542.133485426266,0,2,0,0,0,3,0,Benign
2,1,3,7.985075518593442,50.87972734757731,3.8947182588342266,4.161661443693351,0,0.9566204005892964,4.007534548531218,0,3479.3248955311374,3,1,0,0,0,4,0,Benign
203,217,16,83.71367875711516,74.01375382045205,7.842382990180796,7.9332214894979804,34,23.27910111378511,0.16059425650302298,7,313124.8577050217,21,9,0,1,1,13,1,LockBit
126,50,13,86.98742547200665,72.0923301163554,7.383173638505275,7.7238950532281905,42,55.225605407017106,0.2651458379990006,6,264776.6402498292,27,28,1,1,1,12,1,Ryuk
4,1,1,39.8087235708651,30.78007334323339,2.15047870023614,5.0335448686061195,1,1.2002033443352298,0.8487141608070062,1,906.7892430391295,3,1,0,0,0,1,0,Benign
160,40,19,92.9402895682271,74.68843337455289,7.787104007569227,7.948161083025942,60,58.80596067818178,0.05140067300350322,3,52198.30976351322,23,29,1,0,1,14,1,WannaCry
4,0,3,20.440737536185452,23.024378952867455,1.8243771680014231,3.2648951389642704,0,2.2902326889940854,1.672176718384466,1,2572.3290732270425,1,0,0,0,0,4,0,Benign
2,2,3,4.4344438447931065,33.30955181644693,3.6897956803052407,1.3283105037155363,0,2.375937135250011,1.161265477542747,0,4297.076133522082,3,1,0,0,0,5,0,Benign
147,135,18,88.5694365244034,73.03353957949795,7.613152496534959,7.780043140530561,73,49.77467552986228,0.35373395346775005,6,249606.94732527508,23,13,1,0,1,5,1,Ryuk
8,1,5,63.29521957996185,92.3197526765722,6.234429132457179,6.262516129444569,40,41.5950167582001,0.07931513455988617,8,221682.98602604162,27,8,0,1,0,14,1,Fileless
51,63,18,86.68961935335415,66.90013199819884,7.083949694945477,7.724352520637857,78,41.26710899503048,0.2276537990230493,3,413853.79488749424,30,27,1,1,1,3,1,Cerber
6,0,3,5.032974695204842,58.05622009258587,2.6122856469472193,3.799893635537813,0,0.834877988505053,0.8322573385199976,0,4949.0325790759225,0,0,0,0,0,1,0,Benign
2,1,0,39.51601750011718,34.40779780436545,2.936264677017993,2.9041764195920967,1,2.357614452810186,2.931653129517672,0,4656.900442914832,3,1,0,0,0,1,0,Benign
8,0,1,7.299090724421571,20.453564265017455,2.8100851516497727,2.019266449502031,1,3.3739248993881756,4.204918889831749,1,735.9236829959176,5,3,0,0,0,3,0,Benign
6,0,0,4.803290493941715,31.15590987738652,3.8870687981066543,4.749731578959032,1,1.2000792553672435,0.7188366376155544,0,4300.44435207541,0,3,0,0,0,5,0,Benign
0,0,1,41.117887412034364,35.963170724392214,0.7530161234971695,4.424511824920106,1,1.6445778114020158,2.5559353489596965,0,1433.6917659943144,5,2,0,0,0,4,0,Benign
100,125,18,64.04397074654443,60.69975685079786,7.808508406330614,7.978171813572409,78,11.34071566423415,0.46791945541106833,5,30196.99175327427,25,32,1,1,1,13,1,Ryuk
4,0,1,26.35480098713719,18.013329952029345,1.6712239947804113,3.7292538835455926,1,3.409790671427974,2.511393875685141,0,4750.995284479999,0,2,0,0,0,2,0,Benign
0,1,1,26.99096973748088,37.42694960355944,3.4801461364063684,4.406050609429324,0,0.5016610090873188,2.0652909437080575,0,4254.519159973515,0,2,0,0,0,2,0,Benign
2,2,3,11.696633408401393,17.649789333908725,1.2727356509320913,1.642184511462633,0,2.8748865681049374,2.728889199455542,1,412.15138473332803,1,3,0,0,0,5,0,Benign
79,88,17,75.95513714396422,40.11873130714043,7.712109028221637,7.655003330601538,45,59.66842997571962,0.16505292673131725,8,13486.796758265218,19,48,1,1,1,6,1,Cerber
6,0,2,26.32272994254591,29.68317070278204,1.6270103133669624,4.638392540975289,1,0.259071011974632,4.932060962787663,1,1013.4812367329444,1,0,0,0,0,2,0,Benign
39,54,4,47.13177949653645,69.54483499451698,7.237837447443561,7.627757636107544,76,51.23562914110785,0.2901304403235704,3,36322.04214490958,15,36,1,1,1,1,1,Polymorphic
146,63,8,73.51324108062518,45.80125416051855,7.563153457862239,7.478432779966007,14,58.888704557350046,0.39232622907377723,4,227734.7927393008,16,31,1,0,1,4,1,Ryuk
1,0,2,10.204067415461065,13.291887108215125,2.8738448898073448,3.891802397266072,1,0.6823874398349878,4.413788742827354,1,175.74169586480338,1,0,0,0,0,1,0,Benign
58,75,3,69.70090091833646,48.325561551917744,7.667741239858779,7.6407076395233124,15,56.55854311439283,0.29788756205197114,4,408651.40418887447,20,25,1,1,1,13,1,Cerber
4,0,0,11.234654198386298,51.44312865837759,2.0801816758786713,2.5029973897750666,1,1.9042275608732693,3.6818784554667965,1,1388.1859089837744,1,0,0,0,0,4,0,Benign
75,35,15,68.48661678956495,42.7799524772281,7.052505460671458,7.150583079043378,21,53.510183381255004,0.44565368476393,8,119475.99119082553,13,17,1,1,0,2,1,Polymorphic
4,1,3,9.905366256239805,34.09456156352198,0.7657833555705125,2.7320056073613177,0,1.0555299713996984,0.7623300877500911,1,3622.3378780752123,5,3,0,0,0,3,0,Benign
2,1,3,29.739190162634088,34.40417385985723,0.5877057191556929,4.774889039640622,1,2.3870917753458962,0.7974639336873157,0,3348.655382305695,0,0,0,0,0,2,0,Benign
5,0,2,23.485820480349297,46.49991554949852,0.8694833571035865,3.8716505576747826,0,2.0117168574838247,0.8099360834370317,0,4236.182888482099,0,3,0,0,0,1,0,Benign
37,22,18,79.37094044292007,59.22281343257892,7.415515823971967,7.157224764653554,47,56.81714738185779,0.1567951642098987,2,73665.09596110915,19,20,1,0,0,7,1,Cerber
10,7,9,51.15044342532029,81.79724282391942,5.903612051247291,6.71413025001954,37,16.621503039325084,0.16455670573005846,2,239522.93559539306,2,28,1,1,0,10,1,Fileless
7,2,3,40.2881547625041,32.2192513319028,1.3181758301797402,3.564536676266359,0,0.39468906410669957,4.864661800871991,0,2691.2836058274415,5,1,0,0,0,3,0,Benign
0,2,0,34.83617236852677,32.96186956820455,3.0216260742441796,2.5258153875352587,0,3.292186299315425,0.8455042565891014,0,1153.8577223202444,4,1,0,0,0,4,0,Benign
132,54,2,97.49766109598637,66.35547084597295,7.923262973896011,7.998959760246706,25,29.51069642776518,0.27612269530614125,7,167754.29039325452,16,26,0,1,1,15,1,WannaCry
19,19,11,45.82326323138746,53.583988016685815,7.174621022925311,7.31839477322345,31,20.41120218458978,0.16282237609647457,2,420546.0693967524,23,30,1,0,1,1,1,SlowBurn
0,2,2,5.158121713247743,40.4071471191575,4.4052516004425595,1.8631215623556463,1,3.382861295556619,1.461421628449865,0,4559.792948393026,5,0,0,0,0,2,0,Benign
6,2,0,7.985454376926081,38.185110970909584,4.013034765756586,1.1463834456369875,0,0.7245400384335685,1.2889068355635986,0,392.31695696736125,5,1,0,0,0,3,0,Benign
2,0,2,42.45713255947199,44.33583298024243,1.4087816587508128,1.9185682809843871,0,2.3916387013150513,2.332093211881296,1,95.74145596073058,5,1,0,0,0,5,0,Benign
0,2,1,35.97470902748506,52.606635980969315,3.4172829913304974,3.56881793922851,0,0.3409725483162598,1.4568810624169712,0,3128.718743725524,4,1,0,0,0,3,0,Benign
3,4,10,85.79557969055784,52.891412298823816,5.628824711975332,7.994598557520284,15,18.895087269039387,0.28742579820085423,5,273351.6136253753,16,10,1,1,0,9,1,Fileless
1,2,17,83.89817637579982,53.26292268810914,5.736066585290895,7.997592656677874,28,57.006945034705986,0.4056389431862645,7,307136.5216563882,2,37,1,1,1,2,1,Fileless
16,14,18,46.31997447110292,53.06811099640259,6.950932996462086,7.724448326082693,64,23.380706506015052,0.04669216280671557,5,349712.3443554419,27,34,1,1,1,14,1,SlowBurn
